 1  STICS TIME, PHA and DPU M & M/Q TABLE LISTING
 2       Input Level 1 Filename: SMSDISK3:[WIND.L1DATA]WI_L1_SMS_19941224_V01.DAT;2
 3              Output Filename: STICS_PHA_19941224_
 4
 5  Clock selected: Wall            DATA FILTERING CHOICES:   Voltage step selection =   0 to 31      TELESCOPE FILTERING CHOICES:   Start anode =  -1
 6  Trigger mode is Tn                                        Event type selection   =   M/Q & M                                     Stop MCP    =  -1
 7  FIFO mode is OFF                                          Range selection        =     2 1 0                                     SSD ID      =  -1
 8  TGS  mode is ON                                           Range checking is OFF                                                  Telescope checking is OFF
 9  Telemetry mode is Science mode     
 10
 11    SR BR  Year  Day    Time    VS     E/Q    StopID   StartID/Range  Energy(Ed)  Sector  SSD-ID    ToF(Td)  START   RANGE      M/Q     MASS   NM   NQ  NRG
     3326  H  1994  358   6:36:07  19    55.71      1           23            14         2       1       120       7       2       1.07     1.1    9    6    2
     3326  H  1994  358   6:36:07  19    55.71      2           11            11         6       2       120       3       2       1.07     0.9    8    6    2
     3326  H  1994  358   6:36:07  19    55.71      3           20            31        10       3       147       6       2       1.96     3.7   23   26    2
     3326  H  1994  358   6:36:07  19    55.71      1            5            13        12       1       119       1       2       1.04     1.0    8    5    2
     3326  H  1994  358   6:36:07  19    55.71      3           17            13        14       3       121       5       2       1.09     1.1    9    7    2
     3326  H  1994  358   6:36:07  19    55.71      2           11            10         3       2       119       3       2       1.04     0.9    7    5    2
     3326  H  1994  358   6:36:07  19    55.71      3           20            14         5       3       120       6       2       1.07     1.1    9    6    2
     3326  H  1994  358   6:36:07  19    55.71      1            5            11         7       1       119       1       2       1.04     0.9    7    5    2
     3326  H  1994  358   6:36:07  19    55.71      3           20            16        11       3       127       6       2       1.27     1.4   12   12    2
     3326  H  1994  358   6:36:07  19    55.71      3           17            31        15       3       149       5       2       2.03     3.8   23   27    2
     3326  H  1994  358   6:36:07  19    55.71      3           20            11         6       3       118       6       2       1.01     0.9    7    4    2
     3326  H  1994  358   6:36:07  19    55.71      3           20            31        10       3       147       6       2       1.96     3.7   23   26    2
     3326  H  1994  358   6:36:07  19    55.71      3           17            15        14       3       119       5       2       1.04     1.1    9    5    2
     3326  H  1994  358   6:36:07  19    55.71      2           11            10         3       2       118       3       2       1.01     0.9    6    4    2
     3326  H  1994  358   6:36:07  19    55.71      2           14             8         7       2       119       4       2       1.04     0.8    5    5    2
     3326  H  1994  358   6:36:07  19    55.71      1            5            16         9       1       121       1       2       1.09     1.2   10    7    2
     3326  H  1994  358   6:36:07  19    55.71      1            8            14        13       1       119       2       2       1.04     1.1    9    5    2
     3326  H  1994  358   6:36:07  19    55.71      3           20            31        15       3       148       6       2       2.00     3.8   23   27    2
     3326  H  1994  358   6:36:07  19    55.71      3           17            15         2       3       121       5       2       1.09     1.2   10    7    2
     3326  H  1994  358   6:36:07  19    55.71      1            5             8         6       1       120       1       2       1.07     0.8    6    6    2
     3326  H  1994  358   6:36:07  19    55.71      2           14            14         8       2       121       4       2       1.09     1.1    9    7    2
     3326  H  1994  358   6:36:07  19    55.71      3           20            13        10       3       120       6       2       1.07     1.0    9    6    2
     3326  H  1994  358   6:36:07  19    55.71      1            5            13        12       1       119       1       2       1.04     1.0    8    5    2
     3326  H  1994  358   6:36:07  19    55.71      1            8             9         5       1       120       2       2       1.07     0.8    6    6    2
     3326  H  1994  358   6:36:07  19    55.71      1            5            11         7       1       118       1       2       1.01     0.9    7    4    2
     3326  H  1994  358   6:36:07  19    55.71      3           17            29         9       3       152       5       2       2.15     3.9   23   29    2
     3326  H  1994  358   6:36:07  19    55.71      3           20            11        10       3       116       6       2       0.96     0.9    7    2    2
     3326  H  1994  358   6:36:07  19    55.71      1            5            12        13       1       117       1       2       0.98     0.9    7    3    2
